id,Target
92711,Graduate
92712,Graduate
92713,Enrolled
92714,Graduate
92715,Enrolled
92716,Graduate
92717,Enrolled
92718,Enrolled
92719,Graduate
92720,Enrolled
92721,Graduate
92722,Enrolled
92723,Enrolled
92724,Enrolled
92725,Graduate
92726,Enrolled
92727,Enrolled
92728,Graduate
92729,Enrolled
92730,Graduate
92731,Enrolled
92732,Graduate
92733,Enrolled
92734,Enrolled
92735,Enrolled
92736,Enrolled
92737,Graduate
92738,Graduate
92739,Enrolled
92740,Graduate
92741,Enrolled
92742,Graduate
92743,Enrolled
92744,Graduate
92745,Enrolled
92746,Enrolled
92747,Enrolled
92748,Graduate
92749,Enrolled
92750,Graduate
92751,Graduate
92752,Graduate
92753,Graduate
92754,Enrolled
92755,Graduate
92756,Graduate
92757,Enrolled
92758,Enrolled
92759,Graduate
92760,Graduate
92761,Graduate
92762,Graduate
92763,Graduate
92764,Graduate
92765,Graduate
92766,Graduate
92767,Graduate
92768,Graduate
92769,Enrolled
92770,Graduate
92771,Enrolled
92772,Enrolled
92773,Enrolled
92774,Graduate
92775,Enrolled
92776,Graduate
92777,Graduate
92778,Graduate
92779,Enrolled
92780,Enrolled
92781,Enrolled
92782,Enrolled
92783,Graduate
92784,Graduate
92785,Enrolled
92786,Enrolled
92787,Graduate
92788,Enrolled
92789,Enrolled
92790,Enrolled
92791,Enrolled
92792,Enrolled
92793,Graduate
92794,Enrolled
92795,Graduate
92796,Graduate
92797,Enrolled
92798,Enrolled
92799,Graduate
92800,Enrolled
92801,Graduate
92802,Enrolled
92803,Graduate
92804,Enrolled
92805,Enrolled
92806,Enrolled
92807,Graduate
92808,Graduate
92809,Enrolled
92810,Enrolled
92811,Enrolled
92812,Graduate
92813,Graduate
92814,Enrolled
92815,Enrolled
92816,Graduate
92817,Graduate
92818,Enrolled
92819,Enrolled
92820,Enrolled
92821,Enrolled
92822,Enrolled
92823,Graduate
92824,Graduate
92825,Enrolled
92826,Enrolled
92827,Enrolled
92828,Graduate
92829,Enrolled
92830,Graduate
92831,Enrolled
92832,Enrolled
92833,Enrolled
92834,Graduate
92835,Graduate
92836,Graduate
92837,Graduate
92838,Enrolled
92839,Enrolled
92840,Graduate
92841,Graduate
92842,Enrolled
92843,Enrolled
92844,Enrolled
92845,Enrolled
92846,Graduate
92847,Graduate
92848,Graduate
92849,Graduate
92850,Graduate
92851,Enrolled
92852,Graduate
92853,Enrolled
92854,Enrolled
92855,Enrolled
92856,Enrolled
92857,Graduate
92858,Graduate
92859,Graduate
92860,Graduate
92861,Graduate
92862,Graduate
92863,Graduate
92864,Enrolled
92865,Enrolled
92866,Graduate
92867,Enrolled
92868,Enrolled
92869,Graduate
92870,Graduate
92871,Graduate
92872,Graduate
92873,Graduate
92874,Enrolled
92875,Graduate
92876,Graduate
92877,Enrolled
92878,Enrolled
92879,Graduate
92880,Graduate
92881,Graduate
92882,Graduate
92883,Enrolled
92884,Enrolled
92885,Graduate
92886,Graduate
92887,Enrolled
92888,Enrolled
92889,Graduate
92890,Graduate
92891,Enrolled
92892,Graduate
92893,Enrolled
92894,Graduate
92895,Graduate
92896,Graduate
92897,Enrolled
92898,Enrolled
92899,Graduate
92900,Graduate
92901,Graduate
92902,Enrolled
92903,Enrolled
92904,Graduate
92905,Enrolled
92906,Graduate
92907,Graduate
92908,Graduate
92909,Enrolled
92910,Graduate
92911,Graduate
92912,Graduate
92913,Enrolled
92914,Graduate
92915,Enrolled
92916,Enrolled
92917,Graduate
92918,Graduate
92919,Graduate
92920,Graduate
92921,Enrolled
92922,Enrolled
92923,Enrolled
92924,Enrolled
92925,Graduate
92926,Graduate
92927,Graduate
92928,Enrolled
92929,Enrolled
92930,Graduate
92931,Graduate
92932,Enrolled
92933,Graduate
92934,Enrolled
92935,Enrolled
92936,Enrolled
92937,Graduate
92938,Enrolled
92939,Graduate
92940,Graduate
92941,Enrolled
92942,Graduate
92943,Graduate
92944,Graduate
92945,Enrolled
92946,Graduate
92947,Enrolled
92948,Enrolled
92949,Enrolled
92950,Graduate
92951,Enrolled
92952,Graduate
92953,Graduate
92954,Enrolled
92955,Enrolled
92956,Enrolled
92957,Graduate
92958,Graduate
92959,Graduate
92960,Graduate
92961,Graduate
92962,Graduate
92963,Graduate
92964,Graduate
92965,Enrolled
92966,Graduate
92967,Enrolled
92968,Graduate
92969,Enrolled
92970,Enrolled
92971,Enrolled
92972,Enrolled
92973,Graduate
92974,Graduate
92975,Graduate
92976,Enrolled
92977,Enrolled
92978,Graduate
92979,Graduate
92980,Graduate
92981,Graduate
92982,Enrolled
92983,Graduate
92984,Enrolled
92985,Enrolled
92986,Enrolled
92987,Graduate
92988,Graduate
92989,Enrolled
92990,Enrolled
92991,Enrolled
92992,Graduate
92993,Enrolled
92994,Graduate
92995,Graduate
92996,Enrolled
92997,Graduate
92998,Graduate
92999,Enrolled
93000,Graduate
93001,Graduate
93002,Graduate
93003,Graduate
93004,Enrolled
93005,Graduate
93006,Enrolled
93007,Graduate
93008,Enrolled
93009,Enrolled
93010,Enrolled
93011,Graduate
93012,Graduate
93013,Graduate
93014,Graduate
93015,Enrolled
93016,Graduate
93017,Graduate
93018,Graduate
93019,Graduate
93020,Graduate
93021,Enrolled
93022,Graduate
93023,Enrolled
93024,Enrolled
93025,Enrolled
93026,Graduate
93027,Graduate
93028,Graduate
93029,Graduate
93030,Enrolled
93031,Enrolled
93032,Graduate
93033,Enrolled
93034,Enrolled
93035,Enrolled
93036,Graduate
93037,Enrolled
93038,Graduate
93039,Enrolled
93040,Graduate
93041,Enrolled
93042,Enrolled
93043,Enrolled
93044,Graduate
93045,Graduate
93046,Graduate
93047,Graduate
93048,Enrolled
93049,Graduate
93050,Enrolled
93051,Enrolled
93052,Graduate
93053,Enrolled
93054,Graduate
93055,Enrolled
93056,Enrolled
93057,Enrolled
93058,Graduate
93059,Graduate
93060,Enrolled
93061,Graduate
93062,Graduate
93063,Enrolled
93064,Graduate
93065,Graduate
93066,Enrolled
93067,Enrolled
93068,Enrolled
93069,Graduate
93070,Enrolled
93071,Enrolled
93072,Graduate
93073,Enrolled
93074,Enrolled
93075,Graduate
93076,Graduate
93077,Graduate
93078,Graduate
93079,Enrolled
93080,Enrolled
93081,Enrolled
93082,Enrolled
93083,Graduate
93084,Graduate
93085,Enrolled
93086,Enrolled
93087,Graduate
93088,Graduate
93089,Graduate
93090,Graduate
93091,Graduate
93092,Graduate
93093,Graduate
93094,Enrolled
93095,Graduate
93096,Enrolled
93097,Enrolled
93098,Graduate
93099,Enrolled
93100,Graduate
93101,Enrolled
93102,Enrolled
93103,Enrolled
93104,Enrolled
93105,Graduate
93106,Enrolled
93107,Enrolled
93108,Graduate
93109,Graduate
93110,Enrolled
93111,Graduate
93112,Enrolled
93113,Graduate
93114,Enrolled
93115,Graduate
93116,Graduate
93117,Enrolled
93118,Graduate
93119,Enrolled
93120,Graduate
93121,Graduate
93122,Enrolled
93123,Graduate
93124,Enrolled
93125,Graduate
93126,Graduate
93127,Enrolled
93128,Graduate
93129,Graduate
93130,Graduate
93131,Enrolled
93132,Enrolled
93133,Graduate
93134,Enrolled
93135,Enrolled
93136,Graduate
93137,Enrolled
93138,Graduate
93139,Enrolled
93140,Graduate
93141,Graduate
93142,Graduate
93143,Graduate
93144,Graduate
93145,Graduate
93146,Graduate
93147,Enrolled
93148,Enrolled
93149,Enrolled
93150,Enrolled
93151,Enrolled
93152,Graduate
93153,Enrolled
93154,Enrolled
93155,Enrolled
93156,Enrolled
93157,Graduate
93158,Enrolled
93159,Graduate
93160,Enrolled
93161,Graduate
93162,Graduate
93163,Enrolled
93164,Graduate
93165,Graduate
93166,Graduate
93167,Enrolled
93168,Enrolled
93169,Graduate
93170,Enrolled
93171,Graduate
93172,Graduate
93173,Enrolled
93174,Graduate
93175,Enrolled
93176,Graduate
93177,Graduate
93178,Graduate
93179,Enrolled
93180,Graduate
93181,Graduate
93182,Graduate
93183,Graduate
93184,Graduate
93185,Enrolled
93186,Graduate
93187,Enrolled
93188,Graduate
93189,Enrolled
93190,Graduate
93191,Enrolled
93192,Graduate
93193,Graduate
93194,Graduate
93195,Enrolled
93196,Enrolled
93197,Enrolled
93198,Graduate
93199,Enrolled
93200,Enrolled
93201,Graduate
93202,Graduate
93203,Graduate
93204,Graduate
93205,Graduate
93206,Graduate
93207,Graduate
93208,Graduate
93209,Enrolled
93210,Graduate
93211,Enrolled
93212,Graduate
93213,Graduate
93214,Enrolled
93215,Graduate
93216,Graduate
93217,Graduate
93218,Enrolled
93219,Graduate
93220,Graduate
93221,Graduate
93222,Enrolled
93223,Enrolled
93224,Graduate
93225,Enrolled
93226,Graduate
93227,Graduate
93228,Graduate
93229,Enrolled
93230,Enrolled
93231,Graduate
93232,Graduate
93233,Enrolled
93234,Graduate
93235,Graduate
93236,Graduate
93237,Enrolled
93238,Enrolled
93239,Enrolled
93240,Graduate
93241,Graduate
93242,Enrolled
93243,Graduate
93244,Enrolled
93245,Graduate
93246,Enrolled
93247,Enrolled
93248,Enrolled
93249,Graduate
93250,Graduate
93251,Enrolled
93252,Graduate
93253,Graduate
93254,Enrolled
93255,Graduate
93256,Graduate
93257,Enrolled
93258,Graduate
93259,Enrolled
93260,Enrolled
93261,Graduate
93262,Graduate
93263,Enrolled
93264,Graduate
93265,Enrolled
93266,Enrolled
93267,Enrolled
93268,Graduate
93269,Enrolled
93270,Enrolled
93271,Enrolled
93272,Graduate
93273,Graduate
93274,Graduate
93275,Graduate
93276,Graduate
93277,Enrolled
93278,Enrolled
93279,Graduate
93280,Enrolled
93281,Enrolled
93282,Enrolled
93283,Graduate
93284,Graduate
93285,Enrolled
93286,Graduate
93287,Enrolled
93288,Enrolled
93289,Graduate
93290,Graduate
93291,Graduate
93292,Enrolled
93293,Enrolled
93294,Enrolled
93295,Graduate
93296,Graduate
93297,Enrolled
93298,Graduate
93299,Enrolled
93300,Graduate
93301,Enrolled
93302,Graduate
93303,Enrolled
93304,Enrolled
93305,Graduate
93306,Enrolled
93307,Enrolled
93308,Enrolled
93309,Graduate
93310,Graduate
93311,Graduate
93312,Graduate
93313,Graduate
93314,Graduate
93315,Enrolled
93316,Enrolled
93317,Graduate
93318,Enrolled
93319,Graduate
93320,Enrolled
93321,Graduate
93322,Graduate
93323,Enrolled
93324,Enrolled
93325,Graduate
93326,Enrolled
93327,Enrolled
93328,Enrolled
93329,Graduate
93330,Graduate
93331,Graduate
93332,Enrolled
93333,Enrolled
93334,Graduate
93335,Graduate
93336,Enrolled
93337,Enrolled
93338,Enrolled
93339,Graduate
93340,Graduate
93341,Enrolled
93342,Graduate
93343,Enrolled
93344,Graduate
93345,Enrolled
93346,Enrolled
93347,Graduate
93348,Enrolled
93349,Graduate
93350,Graduate
93351,Enrolled
93352,Graduate
93353,Graduate
93354,Graduate
93355,Graduate
93356,Graduate
93357,Graduate
93358,Graduate
93359,Enrolled
93360,Enrolled
93361,Graduate
93362,Enrolled
93363,Graduate
93364,Graduate
93365,Enrolled
93366,Graduate
93367,Graduate
93368,Enrolled
93369,Graduate
93370,Enrolled
93371,Enrolled
93372,Graduate
93373,Graduate
93374,Enrolled
93375,Enrolled
93376,Enrolled
93377,Graduate
93378,Enrolled
93379,Graduate
93380,Enrolled
93381,Graduate
93382,Graduate
93383,Enrolled
93384,Enrolled
93385,Graduate
93386,Graduate
93387,Graduate
93388,Enrolled
93389,Graduate
93390,Graduate
93391,Graduate
93392,Enrolled
93393,Enrolled
93394,Graduate
93395,Enrolled
93396,Graduate
93397,Enrolled
93398,Enrolled
93399,Enrolled
93400,Enrolled
93401,Enrolled
93402,Graduate
93403,Graduate
93404,Graduate
93405,Enrolled
93406,Graduate
93407,Graduate
93408,Enrolled
93409,Enrolled
93410,Graduate
93411,Enrolled
93412,Graduate
93413,Enrolled
93414,Enrolled
93415,Enrolled
93416,Graduate
93417,Enrolled
93418,Graduate
93419,Graduate
93420,Enrolled
93421,Enrolled
93422,Graduate
93423,Graduate
93424,Graduate
93425,Enrolled
93426,Graduate
93427,Enrolled
93428,Graduate
93429,Graduate
93430,Graduate
93431,Graduate
93432,Graduate
93433,Enrolled
93434,Enrolled
93435,Graduate
93436,Graduate
93437,Enrolled
93438,Graduate
93439,Enrolled
93440,Graduate
93441,Graduate
93442,Graduate
93443,Graduate
93444,Enrolled
93445,Graduate
93446,Enrolled
93447,Enrolled
93448,Graduate
93449,Graduate
93450,Graduate
93451,Graduate
93452,Graduate
93453,Enrolled
93454,Enrolled
93455,Enrolled
93456,Enrolled
93457,Enrolled
93458,Graduate
93459,Enrolled
93460,Graduate
93461,Graduate
93462,Graduate
93463,Graduate
93464,Graduate
93465,Enrolled
93466,Graduate
93467,Enrolled
93468,Graduate
93469,Enrolled
93470,Enrolled
93471,Enrolled
93472,Enrolled
93473,Graduate
93474,Enrolled
93475,Enrolled
93476,Graduate
93477,Graduate
93478,Enrolled
93479,Graduate
93480,Enrolled
93481,Enrolled
93482,Graduate
93483,Graduate
93484,Enrolled
93485,Graduate
93486,Enrolled
93487,Graduate
93488,Enrolled
93489,Enrolled
93490,Graduate
93491,Graduate
93492,Graduate
93493,Graduate
93494,Enrolled
93495,Graduate
93496,Graduate
93497,Enrolled
93498,Enrolled
93499,Graduate
93500,Graduate
93501,Graduate
93502,Graduate
93503,Enrolled
93504,Graduate
93505,Enrolled
93506,Enrolled
93507,Graduate
93508,Graduate
93509,Enrolled
93510,Graduate
93511,Graduate
93512,Graduate
93513,Enrolled
93514,Graduate
93515,Enrolled
93516,Enrolled
93517,Enrolled
93518,Enrolled
93519,Enrolled
93520,Enrolled
93521,Enrolled
93522,Enrolled
93523,Enrolled
93524,Enrolled
93525,Enrolled
93526,Graduate
93527,Graduate
93528,Enrolled
93529,Enrolled
93530,Enrolled
93531,Graduate
93532,Graduate
93533,Enrolled
93534,Enrolled
93535,Enrolled
93536,Enrolled
93537,Graduate
93538,Graduate
93539,Enrolled
93540,Graduate
93541,Enrolled
93542,Graduate
93543,Enrolled
93544,Enrolled
93545,Enrolled
93546,Enrolled
93547,Graduate
93548,Enrolled
93549,Enrolled
93550,Enrolled
93551,Enrolled
93552,Enrolled
93553,Enrolled
93554,Graduate
93555,Enrolled
93556,Enrolled
93557,Graduate
93558,Graduate
93559,Graduate
93560,Graduate
93561,Enrolled
93562,Enrolled
93563,Enrolled
93564,Enrolled
93565,Graduate
93566,Enrolled
93567,Enrolled
93568,Graduate
93569,Enrolled
93570,Enrolled
93571,Graduate
93572,Enrolled
93573,Enrolled
93574,Graduate
93575,Enrolled
93576,Graduate
93577,Graduate
93578,Graduate
93579,Graduate
93580,Graduate
93581,Graduate
93582,Graduate
93583,Enrolled
93584,Graduate
93585,Graduate
93586,Enrolled
93587,Enrolled
93588,Enrolled
93589,Enrolled
93590,Graduate
93591,Graduate
93592,Enrolled
93593,Enrolled
93594,Enrolled
93595,Graduate
93596,Enrolled
93597,Graduate
93598,Graduate
93599,Graduate
93600,Graduate
93601,Graduate
93602,Enrolled
93603,Enrolled
93604,Enrolled
93605,Enrolled
93606,Graduate
93607,Enrolled
93608,Enrolled
93609,Enrolled
93610,Graduate
93611,Enrolled
93612,Enrolled
93613,Enrolled
93614,Graduate
93615,Enrolled
93616,Enrolled
93617,Enrolled
93618,Graduate
93619,Graduate
93620,Enrolled
93621,Graduate
93622,Graduate
93623,Graduate
93624,Graduate
93625,Graduate
93626,Graduate
93627,Graduate
93628,Enrolled
93629,Enrolled
93630,Graduate
93631,Enrolled
93632,Enrolled
93633,Enrolled
93634,Enrolled
93635,Graduate
93636,Enrolled
93637,Graduate
93638,Graduate
93639,Graduate
93640,Graduate
93641,Graduate
93642,Graduate
93643,Enrolled
93644,Graduate
93645,Graduate
93646,Enrolled
93647,Enrolled
93648,Enrolled
93649,Enrolled
93650,Graduate
93651,Enrolled
93652,Enrolled
93653,Enrolled
93654,Enrolled
93655,Graduate
93656,Graduate
93657,Graduate
93658,Graduate
93659,Enrolled
93660,Graduate
93661,Graduate
93662,Graduate
93663,Enrolled
93664,Enrolled
93665,Enrolled
93666,Graduate
93667,Enrolled
93668,Graduate
93669,Graduate
93670,Enrolled
93671,Graduate
93672,Enrolled
93673,Enrolled
93674,Enrolled
93675,Enrolled
93676,Enrolled
93677,Graduate
93678,Graduate
93679,Graduate
93680,Enrolled
93681,Graduate
93682,Enrolled
93683,Enrolled
93684,Enrolled
93685,Enrolled
93686,Graduate
93687,Enrolled
93688,Enrolled
93689,Enrolled
93690,Enrolled
93691,Enrolled
93692,Enrolled
93693,Enrolled
93694,Graduate
93695,Graduate
93696,Graduate
93697,Enrolled
93698,Enrolled
93699,Graduate
93700,Enrolled
93701,Graduate
93702,Enrolled
93703,Enrolled
93704,Enrolled
93705,Graduate
93706,Graduate
93707,Graduate
93708,Enrolled
93709,Graduate
93710,Enrolled
93711,Enrolled
93712,Graduate
93713,Graduate
93714,Enrolled
93715,Graduate
93716,Graduate
93717,Graduate
93718,Enrolled
93719,Enrolled
93720,Graduate
93721,Enrolled
93722,Enrolled
93723,Graduate
93724,Enrolled
93725,Graduate
93726,Enrolled
93727,Enrolled
93728,Graduate
93729,Enrolled
93730,Graduate
93731,Graduate
93732,Graduate
93733,Enrolled
93734,Enrolled
93735,Enrolled
93736,Graduate
93737,Graduate
93738,Enrolled
93739,Enrolled
93740,Graduate
93741,Enrolled
93742,Graduate
93743,Graduate
93744,Enrolled
93745,Graduate
93746,Graduate
93747,Enrolled
93748,Graduate
93749,Graduate
93750,Graduate
93751,Enrolled
93752,Graduate
93753,Graduate
93754,Enrolled
93755,Graduate
93756,Enrolled
93757,Graduate
93758,Enrolled
93759,Enrolled
93760,Graduate
93761,Enrolled
93762,Graduate
93763,Graduate
93764,Enrolled
93765,Enrolled
93766,Graduate
93767,Enrolled
93768,Graduate
93769,Graduate
93770,Enrolled
93771,Graduate
93772,Graduate
93773,Enrolled
93774,Graduate
93775,Graduate
93776,Enrolled
93777,Enrolled
93778,Enrolled
93779,Enrolled
93780,Enrolled
93781,Graduate
93782,Graduate
93783,Enrolled
93784,Graduate
93785,Graduate
93786,Enrolled
93787,Graduate
93788,Enrolled
93789,Enrolled
93790,Enrolled
93791,Graduate
93792,Graduate
93793,Graduate
93794,Enrolled
93795,Graduate
93796,Graduate
93797,Graduate
93798,Enrolled
93799,Graduate
93800,Graduate
93801,Enrolled
93802,Enrolled
93803,Enrolled
93804,Enrolled
93805,Enrolled
93806,Enrolled
93807,Enrolled
93808,Graduate
93809,Graduate
93810,Enrolled
93811,Graduate
93812,Enrolled
93813,Enrolled
93814,Graduate
93815,Enrolled
93816,Enrolled
93817,Graduate
93818,Graduate
93819,Graduate
93820,Enrolled
93821,Graduate
93822,Enrolled
93823,Graduate
93824,Enrolled
93825,Enrolled
93826,Graduate
93827,Enrolled
93828,Enrolled
93829,Graduate
93830,Graduate
93831,Graduate
93832,Graduate
93833,Enrolled
93834,Graduate
93835,Enrolled
93836,Graduate
93837,Enrolled
93838,Graduate
93839,Graduate
93840,Enrolled
93841,Graduate
93842,Graduate
93843,Graduate
93844,Graduate
93845,Graduate
93846,Enrolled
93847,Graduate
93848,Enrolled
93849,Graduate
93850,Graduate
93851,Enrolled
93852,Graduate
93853,Graduate
93854,Enrolled
93855,Graduate
93856,Enrolled
93857,Enrolled
93858,Graduate
93859,Enrolled
93860,Enrolled
93861,Graduate
93862,Enrolled
93863,Graduate
93864,Enrolled
93865,Enrolled
93866,Enrolled
93867,Graduate
93868,Enrolled
93869,Graduate
93870,Enrolled
93871,Enrolled
93872,Enrolled
93873,Graduate
93874,Graduate
93875,Graduate
93876,Graduate
93877,Graduate
93878,Graduate
93879,Enrolled
93880,Graduate
93881,Graduate
93882,Enrolled
93883,Enrolled
93884,Graduate
93885,Graduate
93886,Graduate
93887,Enrolled
93888,Enrolled
93889,Graduate
93890,Graduate
93891,Enrolled
93892,Enrolled
93893,Enrolled
93894,Enrolled
93895,Graduate
93896,Enrolled
93897,Graduate
93898,Graduate
93899,Graduate
93900,Enrolled
93901,Enrolled
93902,Graduate
93903,Graduate
93904,Enrolled
93905,Graduate
93906,Enrolled
93907,Graduate
93908,Graduate
93909,Graduate
93910,Graduate
93911,Enrolled
93912,Enrolled
93913,Graduate
93914,Enrolled
93915,Enrolled
93916,Enrolled
93917,Graduate
93918,Enrolled
93919,Enrolled
93920,Enrolled
93921,Enrolled
93922,Enrolled
93923,Enrolled
93924,Enrolled
93925,Graduate
93926,Enrolled
93927,Graduate
93928,Enrolled
93929,Enrolled
93930,Graduate
93931,Graduate
93932,Graduate
93933,Graduate
93934,Enrolled
93935,Graduate
93936,Graduate
93937,Enrolled
93938,Enrolled
93939,Enrolled
93940,Enrolled
93941,Enrolled
93942,Enrolled
93943,Graduate
93944,Graduate
93945,Graduate
93946,Enrolled
93947,Graduate
93948,Graduate
93949,Enrolled
93950,Enrolled
93951,Graduate
93952,Graduate
93953,Enrolled
93954,Enrolled
93955,Graduate
93956,Graduate
93957,Enrolled
93958,Graduate
93959,Enrolled
93960,Enrolled
93961,Enrolled
93962,Enrolled
93963,Enrolled
93964,Graduate
93965,Enrolled
93966,Graduate
93967,Graduate
93968,Enrolled
93969,Enrolled
93970,Enrolled
93971,Enrolled
93972,Graduate
93973,Graduate
93974,Graduate
93975,Graduate
93976,Enrolled
93977,Graduate
93978,Graduate
93979,Graduate
93980,Graduate
93981,Enrolled
93982,Enrolled
93983,Graduate
93984,Graduate
93985,Enrolled
93986,Enrolled
93987,Graduate
93988,Enrolled
93989,Enrolled
93990,Graduate
93991,Enrolled
93992,Enrolled
93993,Enrolled
93994,Graduate
93995,Enrolled
93996,Enrolled
93997,Enrolled
93998,Enrolled
93999,Graduate
94000,Enrolled
94001,Graduate
94002,Graduate
94003,Enrolled
94004,Graduate
94005,Graduate
94006,Graduate
94007,Enrolled
94008,Graduate
94009,Graduate
94010,Enrolled
94011,Graduate
94012,Graduate
94013,Enrolled
94014,Enrolled
94015,Graduate
94016,Graduate
94017,Enrolled
94018,Enrolled
94019,Graduate
94020,Enrolled
94021,Graduate
94022,Enrolled
94023,Enrolled
94024,Graduate
94025,Graduate
94026,Graduate
94027,Graduate
94028,Graduate
94029,Graduate
94030,Enrolled
94031,Enrolled
94032,Graduate
94033,Enrolled
94034,Graduate
94035,Enrolled
94036,Graduate
94037,Graduate
94038,Graduate
94039,Graduate
94040,Graduate
94041,Enrolled
94042,Enrolled
94043,Enrolled
94044,Enrolled
94045,Enrolled
94046,Enrolled
94047,Enrolled
94048,Enrolled
94049,Enrolled
94050,Enrolled
94051,Graduate
94052,Enrolled
94053,Graduate
94054,Enrolled
94055,Graduate
94056,Graduate
94057,Graduate
94058,Enrolled
94059,Graduate
94060,Graduate
94061,Enrolled
94062,Enrolled
94063,Graduate
94064,Enrolled
94065,Enrolled
94066,Graduate
94067,Enrolled
94068,Graduate
94069,Graduate
